date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2017-12-02,6.8,2.12,2.5,-1.8,,-4,98,91.7,81.5,65,2.8,0.8,0.6,-1.7,11,4.12,5.5,0,,,102.44,102.28,102.27,102.1,100.71,100.54,100.54,100.37,16100,11658.3,9850,3600,3.9,3.4,2.9,1.9,15.5,0,0,0,0,0,,,,07:31:00,16:39:00,9.13,7.52,16.65,,,6,6,-1,-1,,4,3.1,2,0,,,,,,,,
2017-12-01,6.2,3.17,2.25,-1.7,,-3,96,77.9,76.5,57,0.9,-0.5,-0.6,-2.1,15,8.29,9.5,4,,,102.53,102.29,102.11,101.69,100.79,100.56,100.38,99.97,16100,16100,16100,16100,3.1,1.9,2.2,1.3,15.8,0,0,0,0,0,,,,07:30:00,16:39:00,9.15,7.5,16.65,,,6,6,-1,1,,4,3.8,3,2,,,,,,,,
2017-11-30,5.7,2.48,0.64,-4.4,,-5,95,82.8,83.5,72,4.4,-0.2,-0.6,-5.6,13,8.38,8.5,4,,,102.51,101.59,101.74,100.96,100.77,99.86,100,99.24,16100,15700,12100,8100,3,2.2,2.2,1.4,17.4,0,0,0,0,3.1,,,,07:29:00,16:40:00,9.18,7.48,16.67,,,8,8,1,1,,4,3,2,0,,,,,,,,
2017-11-29,11.5,3.63,3.85,-3.8,,-6,87,66.5,68.5,50,5.1,-2.2,-0.3,-5.7,39,15.92,21.5,4,52,30,102.86,102.26,102.06,101.27,101.11,100.54,100.35,99.58,16100,16100,16100,16100,2.9,2.1,2.3,1.7,14.2,0,0,0,0,0,,,,07:28:00,16:40:00,9.2,7.47,16.67,,,6,6,-5,-3,,4,1.5,2,0,,,,,,,,
2017-11-28,14,7.09,5.25,-3.5,,-8,96,64.8,68.5,41,3.2,0,-1.4,-5.9,24,16.79,17.5,11,48,21,102.3,101.62,101.73,101.16,100.55,99.9,100.01,99.47,16100,16033.3,15300,14500,2.7,2.3,2.2,1.8,12.8,0,0.2,0,0,0,,,,07:26:00,16:41:00,9.25,7.43,16.68,,,12,14,1,2,,4,1.2,2,0,,,,,,,,
2017-11-27,4.4,-0.58,0.4,-3.6,,-9,80,65.7,66.5,53,-3.5,-6.3,-6,-8.5,30,17.38,19,8,48,29,102.43,102.03,101.78,101.12,100.68,100.29,100.05,99.41,16100,16100,16100,16100,2.3,2,2,1.7,17.6,0,0,0,0,0,,,,07:25:00,16:41:00,9.27,7.42,16.68,,,1,3,-5,-3,,4,2.2,2,0,,,,,,,,
2017-11-26,2.5,0.88,0.6,-1.3,,-8,81,65.6,70,59,-1.9,-4.9,-4.5,-7.1,30,17.38,19,8,43,32,101.92,101.46,101.5,101.09,100.19,99.74,99.78,99.37,16100,16100,16100,16100,2.4,1.9,1.8,1.1,17.4,0,0,0,0,,,,,07:24:00,16:42:00,9.3,7.4,16.7,,,3,3,-3,-3,,4,3.7,3,2,,,,,,,,
2017-11-25,9.5,6.62,5.85,2.2,,,87,69.2,71.5,56,5.6,1.2,1,-3.7,32,17.88,18,4,43,29,101.1,100.4,100.49,99.89,99.4,98.72,98.81,98.21,16100,16100,16100,16100,2.3,1.9,1.9,1.5,12.2,0,0.8,0,0,,,,,07:23:00,16:42:00,9.32,7.38,16.7,,,8,8,-5,-4,,4,3.7,2.5,1,,,,,,,,
2017-11-24,8.6,5.34,4,-0.6,,-2,80,66.4,67.5,55,2.1,-0.5,-0.6,-3.2,32,14.96,16,0,50,21,101.36,100.83,100.78,100.21,99.64,99.12,99.08,98.52,16100,16100,16100,16100,3.1,2.5,2.6,2.2,14,0,0,0,0,0,,,,07:22:00,16:43:00,9.35,7.37,16.72,,,10,10,5,5,,4,2.8,2,0,,,,,,,,
2017-11-23,3.4,1,0.3,-2.8,,-4,80,60.4,61.5,43,-2.9,-6.1,-5.8,-8.6,22,11.21,11,0,33,25,102.17,101.69,101.74,101.32,100.42,99.95,100.01,99.6,16100,16100,16100,16100,2.7,2.3,2.1,1.6,17.7,0,0,0,0,0,,,,07:20:00,16:44:00,9.4,7.33,16.73,,,4,4,-3,-2,,4,4,4,4,,,,,,,,
2017-11-22,2.8,-0.5,-0.3,-3.4,,-8,83,66.7,69,55,0.1,-6,-4.3,-8.8,34,18.29,17,0,48,31,102.36,102.01,101.85,101.34,100.61,100.28,100.12,99.63,16100,16100,16100,16100,2.2,1.8,1.8,1.5,18.3,0,0,0,0,0,,,,07:19:00,16:44:00,9.42,7.32,16.73,,,0,1,-6,-6,,4,3.9,3.5,3,,,,,,,,
2017-11-21,10,6.93,6.35,2.7,,,86,66.7,70.5,55,3.7,1,1.4,-0.8,37,22.42,24,11,59,20,101.28,100.78,100.89,100.51,99.57,99.08,99.19,98.82,16100,16100,16100,16100,2.8,2.3,2.3,1.8,11.7,0,1.4,0,0,0,,,,07:18:00,16:45:00,9.45,7.3,16.75,,,8,11,-2,-2,,4,2.1,2,0,,,,,,,,
2017-11-20,5.2,1.25,0.6,-4,,-8,88,75.9,76.5,65,1.5,-2.6,-2.3,-6.1,24,12.5,12,0,41,25,101.44,101.27,101.22,101,99.71,99.54,99.5,99.29,16100,15495.8,11250,6400,3.2,2.3,2.5,1.7,17.4,0,0,0,0,,,,,07:17:00,16:46:00,9.48,7.28,16.77,,,4,4,3,4,,4,2.6,2,0,,,,,,,,
2017-11-19,2.6,0.35,-0.59,-3.8,,-8,94,79.5,78.5,63,1.8,-2.9,-3,-7.7,39,25.75,25,11,65,34,101.15,100.2,99.94,98.72,99.42,98.5,98.24,97.05,16100,14354.2,11250,6400,1.8,1.4,1.4,1,18.6,0,0,0,0,1,,,,07:15:00,16:47:00,9.53,7.25,16.78,,,2,2,-3,-3,,4,3.4,2,0,,,,,,,,
2017-11-18,7.5,5.39,5.45,3.4,,,98,91.5,86.5,75,7.2,4.1,3.4,-0.5,28,11.62,16.5,5,39,34,101.05,99.78,99.83,98.61,99.34,98.09,98.14,96.95,16100,9012.5,9250,2400,2.3,1.9,1.8,1.2,12.6,0,0.4,0,0,,,,,07:14:00,16:47:00,9.55,7.23,16.78,,,9,9,1,2,,4,4,3.5,3,,,,,,,,
2017-11-17,3.2,-0.31,-0.44,-4.1,,-8,78,69.1,64.5,51,-1.2,-5.4,-4.7,-8.2,28,12.58,16,4,39,32,102.63,102.14,101.94,101.25,100.88,100.4,100.2,99.53,16100,16100,16100,16100,2.8,2.2,2.2,1.7,18.4,0,0,0,0,,,,,07:13:00,16:48:00,9.58,7.22,16.8,,,2,2,1,1,,4,2.2,2,0,,,,,,,,
2017-11-16,7.7,4.45,3.35,-1,,-7,96,78.5,83,70,6.9,1,0.8,-5.2,39,24.17,25,11,52,27,102.07,100.97,101.15,100.23,100.34,99.26,99.44,98.54,16100,15362.5,10450,4800,2.2,1.4,1.6,1,14.7,0,0,0,0,1.7,,,,07:11:00,16:49:00,9.63,7.18,16.82,,,6,6,-5,-5,,4,3.9,3.5,3,,,,,,,,
2017-11-15,7.9,4.36,3.1,-1.7,,-4,98,81.1,81.5,65,6.2,1.2,2.2,-1.8,22,14.38,13.5,5,48,17,102.56,101.65,101.47,100.37,100.82,99.92,99.75,98.68,16100,15233.3,12100,8100,3.2,2.4,2.6,2.1,14.9,0,0,0,0,3,,,,07:10:00,16:50:00,9.67,7.17,16.83,,,7,7,5,5,,4,2.9,2,0,,,,,,,,
2017-11-14,5.9,2.85,2,-1.9,,-3,98,84.8,82,66,2.3,0.4,0.1,-2.1,9,4.58,4.5,0,,,102.93,102.78,102.76,102.59,101.19,101.04,101.02,100.85,16100,14491.7,10450,4800,2.8,2.2,2.1,1.5,16,0,0,0,0,0,,,,07:09:00,16:51:00,9.7,7.15,16.85,,,6,6,1,1,,4,3.2,2,0,,,,,,,,
2017-11-13,4.7,3.23,3.4,2.1,,,97,89.7,86.5,76,2.5,1.6,1.2,-0.1,8,3.08,4,0,,,102.91,102.84,102.84,102.76,101.17,101.1,101.09,101.02,16100,13212.5,10450,4800,3.6,2.6,2.8,2,14.6,0,0,0,0,0,,,,07:08:00,16:52:00,9.73,7.13,16.87,,,6,6,-1,0,,4,4,3.5,3,,,,,,,,
2017-11-12,4.9,2.51,2.2,-0.5,,-3,75,69.6,68.5,62,-0.1,-2.5,-2.9,-5.7,11,5.92,7.5,4,,,102.91,102.84,102.84,102.76,101.16,101.09,101.09,101.02,16100,16100,16100,16100,2.5,2.1,2.1,1.7,15.8,0,0,0,0,0,,,,07:06:00,16:53:00,9.78,7.1,16.88,,,4,5,1,1,,4,4,4,4,,,,,,,,
2017-11-11,0.5,-3.82,-4.9,-10.3,,-14,78,69.8,68.5,59,-5.2,-8.6,-9.1,-13,18,11.92,11.5,5,32,10,103.87,103.45,103.36,102.85,102.07,101.67,101.58,101.09,16100,16100,16100,16100,2.1,1.9,2,1.8,22.9,0,0,0,0,0,,,,07:05:00,16:54:00,9.82,7.08,16.9,,,0,0,0,0,,4,2.5,2,0,,,,,,,,
2017-11-10,-4.9,-7.65,-8.15,-11.4,,-20,90,67.3,66,42,-6.8,-12.9,-11.7,-16.5,34,17.88,17,0,45,30,103.74,103.22,102.89,102.05,101.94,101.44,101.12,100.31,16100,13800,9050,2000,2.3,2,2,1.8,26.1,0,0,0,0,,,,,07:04:00,16:55:00,9.85,7.07,16.92,,,-4,-3,-12,-11,,4,1.2,2,0,,,,,,,,
2017-11-09,4,1.67,-0.25,-4.5,,-12,92,78.3,76,60,3.3,-1.9,-2.5,-8.2,45,16.21,22.5,0,61,30,102.17,101.59,101.57,100.97,100.44,99.87,99.85,99.26,16100,15766.7,12100,8100,3.8,2.6,2.8,1.8,18.2,0,0,0,0,1,0,1,0,07:02:00,16:56:00,9.9,7.03,16.93,,,8,8,-11,-11,,4,3.1,2,0,,,,,,,,
2017-11-08,7.4,1.5,2.45,-2.5,,-6,96,77.6,70.5,45,-1.3,-2.5,-3.3,-5.3,22,7.05,11,0,35,19,102.66,102.44,102.44,102.22,100.92,100.71,100.7,100.49,16100,16100,16100,16100,2.8,2.2,2.1,1.5,15.6,0,0,0,0,,,,,07:01:00,16:57:00,9.93,7.02,16.95,,,8,8,-1,-1,,3,0.8,1.5,0,,,,,,,,
2017-11-07,6.1,3.63,3.09,0.1,,,83,65.8,66.5,50,0.3,-2.3,-2,-4.3,13,6.5,6.5,0,,,102.71,102.55,102.57,102.43,100.97,100.82,100.83,100.7,16100,16100,16100,16100,2.3,1.8,1.8,1.3,14.9,0,0,0,0,0,,,,07:00:00,16:59:00,9.98,7,16.98,,,7,8,-3,-3,,4,3.5,2.5,1,,,,,,,,
2017-11-06,11.8,6.73,7.45,3.1,,,89,67.3,69.5,50,10,1,3.4,-3.2,35,20.21,19.5,4,48,29,102.52,101.79,101.62,100.73,100.79,100.08,99.92,99.05,16100,16100,16100,16100,1.8,1.4,1.4,1,10.6,0,2.5,0.4,0,0,,,,06:58:00,17:00:00,10.03,6.97,17,,,6,6,-2,-2,,4,3.8,3.5,3,,,,,,,,
2017-11-05,14.2,10.64,10.6,7,,,94,92.3,89,84,13.2,9.5,8.6,3.9,22,11.56,13,4,33,33,101.78,101.1,101.19,100.6,100.07,99.4,99.49,98.92,16100,10020,9250,2400,1.8,1.5,1.4,1.1,7.4,0,5.6,3.6,0.6,13.9,,,,06:57:00,17:01:00,10.07,6.95,17.02,,,16,16,6,7,,4,4,4,4,,,,,,,,
2017-11-04,7,3.5,2.75,-1.5,,-4,95,74.5,79,63,2.2,-0.8,0,-2.3,32,16.42,18,4,48,10,102.93,102.61,102.41,101.89,101.19,100.88,100.68,100.17,16100,16100,16100,16100,1.3,1.1,1.1,1,15.2,0,0,0,0,0.5,,,,07:56:00,18:02:00,10.1,7.93,18.03,,,7,7,7,7,,4,2.8,2,0,,,,,,,,
2017-11-03,11.4,8.12,5.4,-0.6,,-3,96,75.8,74,52,10.5,3.8,4.7,-1.2,32,15.58,16,0,50,31,102.87,102.1,102.09,101.3,101.14,100.4,100.38,99.61,16100,15966.7,14500,12900,1.7,1.6,1.6,1.5,12.6,0,0.4,0,0,2.7,0.8,0,0,07:54:00,18:04:00,10.17,7.9,18.07,,,12,12,-1,-1,,4,2.6,2,0,,,,,,,,
2017-11-02,13.9,10.8,9.8,5.7,,,94,91.5,90.5,87,12.8,9.5,8.2,3.7,18,9.67,9,0,35,33,101.95,101.54,101.62,101.3,100.23,99.84,99.93,99.62,16100,12158.3,9450,2800,2,1.5,1.6,1.2,8.2,0,4.8,2.8,0,8.8,,,,07:53:00,18:05:00,10.2,7.88,18.08,,,15,15,9,9,,4,4,4,4,,,,,,,,
2017-11-01,7.5,5.01,5.2,2.9,,,93,80.9,76,59,3.4,1.9,1.6,-0.1,13,6.33,6.5,0,,,102.36,102.17,102.17,101.98,100.63,100.44,100.44,100.26,16100,16100,16100,16100,2.9,2.1,2.2,1.5,12.8,0,0.2,0,0,0.5,,,,07:52:00,18:06:00,10.23,7.87,18.1,,,7,7,6,7,,4,3.8,3,2,,,,,,,,
2017-10-31,9,5.1,5.05,1.1,,,94,71.7,70.5,47,2.2,0.1,-0.4,-3,35,17.96,17.5,0,57,26,102.17,101.34,101.31,100.45,100.45,99.64,99.61,98.76,16100,16100,16100,16100,2,1.5,1.6,1.2,12.9,0,0,0,0,0,,,,07:50:00,18:08:00,10.3,7.83,18.13,,,8,8,1,1,,4,2,2,0,,,,,,,,
2017-10-30,9.4,6.88,7.25,5.1,,,82,65.8,65.5,49,3,0.8,0.4,-2.1,45,26.71,27,9,69,32,100.37,99.7,99.77,99.16,98.68,98.03,98.08,97.49,16100,16100,16100,16100,2.5,1.8,1.8,1.2,10.8,0,2.2,0.2,0,0,,,,07:49:00,18:09:00,10.33,7.82,18.15,,,9,9,3,3,,4,3.4,2,0,,,,,,,,
2017-10-29,7.2,5.44,5.05,2.9,,,94,82.1,83,72,4,2.6,2.2,0.5,24,9.42,12,0,54,33,101.17,100.73,100.49,99.8,99.47,99.03,98.8,98.12,16100,16100,16100,16100,1.5,1.3,1.3,1.1,12.9,0,0,0,0,0,,,,07:48:00,18:11:00,10.38,7.8,18.18,,,9,9,5,5,,4,3.9,3.5,3,,,,,,,,
2017-10-28,14.7,9.09,9.04,3.4,,,94,83.6,77,60,10.2,6.4,5.5,0.8,18,9.88,9,0,,,101.15,100.88,100.94,100.73,99.45,99.19,99.25,99.05,16100,15100,12100,8100,2.6,1.9,1.8,1.1,9,0,4,2,0,3.7,,,,07:46:00,18:12:00,10.43,7.77,18.2,,,9,11,4,4,,4,3.9,3.5,3,,,,,,,,
2017-10-27,14.2,8.24,7.19,0.2,,,93,77.6,77,61,8,4.4,3.8,-0.4,32,13.54,16,0,48,11,101.42,101.18,101.15,100.88,99.71,99.48,99.45,99.2,16100,16100,16100,16100,2.3,1.6,1.6,1,10.8,0,2.2,0.2,0,0,,,,07:45:00,18:13:00,10.47,7.75,18.22,3,3,15,15,9,9,,4,1.8,2,0,,,,,,,,
2017-10-26,11.6,5.68,5.6,-0.4,,,97,76.4,72,47,3.6,1.4,1.6,-0.4,21,7.92,10.5,0,,,101.29,101.18,101.15,101.02,99.59,99.48,99.45,99.32,16100,16100,16100,16100,2.3,1.7,1.6,1,12.4,0,0.6,0,0,0,,,,07:44:00,18:15:00,10.52,7.73,18.25,3,3,11,11,1,1,,4,2,2,0,,,,,,,,
2017-10-25,11.3,8.9,7.8,4.3,,,85,68.3,70,55,6.2,3.3,3.8,1.4,22,15.17,11,0,43,21,101.01,100.56,100.66,100.3,99.31,98.88,98.97,98.63,16100,16100,16100,16100,2,1.7,1.6,1.2,10.2,0,2.8,0.8,0,,,,,07:43:00,18:16:00,10.55,7.72,18.27,,,11,11,3,5,,4,2.5,2,0,,,,,,,,
2017-10-24,15,13.63,13.15,11.3,,,92,72.2,74,56,13,8.6,8.9,4.9,26,19.18,17.5,9,41,22,100.45,100.25,100.22,99.98,98.78,98.59,98.56,98.33,16100,15539.1,10450,4800,2.4,2.1,2.2,2,4.8,0,8.2,6.2,3.1,,,,,07:41:00,18:18:00,10.62,7.68,18.3,3,3,14,15,7,7,,4,3.1,2,0,,,,,,,,
2017-10-23,19,15.7,15.5,12,,,91,79.7,77.5,64,13.8,12.1,12.2,10.5,21,13.88,13,5,56,17,101.94,101.32,101.07,100.19,100.26,99.65,99.4,98.54,16100,15766.7,12100,8100,3.6,2.9,2.8,2,2.5,0,10.5,8.5,5.5,7.6,,,,07:40:00,18:19:00,10.65,7.67,18.32,3,3,20,20,13,13,,4,2.7,2,0,,,,,,,,
2017-10-22,21.5,14.72,14.55,7.6,,,91,72.5,70.5,50,11.9,9.5,9.3,6.8,18,8.71,9,0,,,102.51,102.3,102.24,101.96,100.8,100.6,100.54,100.28,16100,16100,16100,16100,3.6,2.8,2.8,2.1,3.5,0,9.6,7.5,4.5,0,,,,07:39:00,18:21:00,10.7,7.65,18.35,3,3,22,22,14,14,,4,1.1,2,0,,,,,,,,
2017-10-21,19.8,11.69,12.2,4.6,,,93,77.9,74,55,10.4,7.7,6.9,3.4,13,5.54,6.5,0,,,102.53,102.41,102.38,102.22,100.82,100.7,100.67,100.52,16100,16100,16100,16100,3.4,2.6,2.5,1.6,5.8,0,7.2,5.2,2.2,0,,,,07:37:00,18:23:00,10.77,7.62,18.38,4,4,21,22,10,10,,3,0.5,1.5,0,,,,,,,,
2017-10-20,18.7,11.93,11.89,5.1,,,87,60.4,59,31,7,4,3.6,0.3,22,9.83,11,0,33,21,102.44,102.2,102.17,101.9,100.74,100.5,100.47,100.21,16100,16100,16100,16100,3.1,2.5,2.4,1.7,6.1,0,6.9,4.9,1.9,0,,,,07:36:00,18:24:00,10.8,7.6,18.4,3,3,21,21,9,9,,0,0,0,0,,,,,,,,
2017-10-19,20.7,13.94,13.3,5.9,,,97,63.7,66.5,36,12.1,6.3,6,-0.2,34,14.79,17,0,46,26,101.89,101.66,101.64,101.39,100.19,99.97,99.95,99.71,16100,15900,13700,11300,2.9,2.5,2.5,2.2,4.7,0,8.3,6.3,3.3,0,,,,07:35:00,18:26:00,10.85,7.58,18.43,3,3,20,20,7,7,,3,0.4,1.5,0,,,,,,,,
2017-10-18,19.4,12.18,11.89,4.4,,,96,72.5,68.5,41,9.8,6.9,7,4.1,24,9.62,12,0,43,22,102.4,102.18,102.17,101.94,100.7,100.48,100.47,100.24,16100,16100,16100,16100,3.1,2.6,2.4,1.6,6.1,0,6.9,4.9,1.9,0,,,,07:34:00,18:27:00,10.88,7.57,18.45,3,3,20,21,10,10,,0,0,0,0,,,,,,,,
2017-10-17,17.9,9.59,8.6,-0.7,,-2,96,70.4,70,44,7.9,3.9,3.2,-1.4,32,13.29,18,4,56,21,102.5,102.13,102.11,101.72,100.77,100.41,100.39,100.01,16100,15833.3,12900,9700,2.8,2,1.9,1,9.4,0,3.6,1.6,0,0,,,,07:32:00,18:29:00,10.95,7.53,18.48,3,3,18,18,6,6,,2,0.1,1,0,,,,,,,,
2017-10-16,8.9,5.28,4.15,-0.6,,,94,70.5,70.5,47,2.7,0,0.2,-2.4,24,12.29,14,4,39,32,102.55,102.25,102.1,101.65,100.81,100.54,100.38,99.96,16100,16100,16100,16100,1.7,1.4,1.4,1.1,13.8,0,0,0,0,0,,,,07:31:00,18:31:00,11,7.52,18.52,3,3,9,10,2,3,,4,2.2,2,0,,,,,,,,
2017-10-15,21.8,15.88,14.4,7,28,,96,84.3,82,68,18,13.2,10.4,2.9,37,19.96,21,5,65,29,101.57,100.73,100.75,99.93,99.89,99.06,99.08,98.28,16100,13691.7,10450,4800,2.2,1.9,1.8,1.5,3.6,0,9.4,7.4,4.4,5.7,2,0,0,07:30:00,18:32:00,11.03,7.5,18.53,,,22,23,4,8,,4,3.9,3.5,3,,,,,,,,
2017-10-14,20,15.19,15.65,11.3,,,96,89.8,85.5,75,15.4,13.5,12.9,10.4,13,4.71,6.5,0,,,102.34,102.12,102.01,101.68,100.64,100.43,100.32,100,16100,9829.2,8650,1200,2.6,1.8,1.8,1.1,2.4,0,10.7,8.7,5.7,11,11,0,0,07:29:00,18:34:00,11.08,7.48,18.57,,,19,19,16,16,,4,3.3,2,0,,,,,,,,
2017-10-13,17,14.64,15.25,13.5,,,91,84,84,77,12.8,11.9,11.8,10.8,15,9.54,9.5,4,,,102.46,102.3,102.29,102.13,100.76,100.6,100.6,100.44,16100,15025,11250,6400,2,1.7,1.6,1.3,2.8,0,10.2,8.2,5.2,0,0,0,0,07:27:00,18:36:00,11.15,7.45,18.6,3,3,19,19,12,12,,4,3.9,3.5,3,,,,,,,,
2017-10-12,15.4,11.65,11.35,7.3,,,80,72.9,74,68,12,7,7.2,2.3,28,21.62,20.5,13,43,9,102.76,102.6,102.61,102.46,101.04,100.89,100.9,100.76,16100,16100,16100,16100,2,1.5,1.6,1.1,6.7,0,6.3,4.3,1.4,0,0.4,0,0,07:26:00,18:38:00,11.2,7.43,18.63,3,3,14,16,13,15,,4,3.6,2,0,,,,,,,,
2017-10-11,12.6,9.5,9.8,7,,,83,69.5,70,57,7,4.1,5,2.9,28,16.04,18,8,37,36,102.61,102.42,102.4,102.19,100.89,100.71,100.69,100.5,16100,16100,16100,16100,1.8,1.4,1.5,1.2,8.2,0,4.8,2.8,0,,,,,07:25:00,18:39:00,11.23,7.42,18.65,,,11,12,8,8,,4,3.9,3.5,3,,,,,,,,
2017-10-10,23,15.63,17,11,25,,96,73.6,68,40,14.5,10.4,9.6,4.6,21,9.75,10.5,0,30,33,102.29,101.99,101.98,101.66,100.6,100.3,100.29,99.98,16100,16100,16100,16100,2.4,1.8,1.8,1.1,1,0,12,10,7,0.4,0.4,0,0,07:24:00,18:41:00,11.28,7.4,18.68,4,4,22,22,10,10,,4,0.3,2,0,,,,,,,,
2017-10-09,22.6,17.05,17,11.4,25,,95,84.3,78.5,62,15.1,14.3,13.8,12.4,13,7.12,6.5,0,,,101.63,101.17,101.26,100.9,99.95,99.5,99.59,99.23,16100,15162.5,11250,6400,2.2,1.8,1.8,1.3,1,0,12,10,7,11.2,,,,07:22:00,18:43:00,11.35,7.37,18.72,3,3,22,22,11,11,,4,2.9,2,0,,,,,,,,
2017-10-08,23.4,19.39,19.35,15.3,26,,91,73,72,53,17.8,14.4,15.3,12.9,24,14.46,14.5,5,56,21,101.31,100.85,100.7,100.1,99.64,99.19,99.05,98.46,16100,15900,14500,12900,2.6,1.8,2,1.4,0,1.4,14.3,12.3,9.3,1.2,,,,07:21:00,18:45:00,11.4,7.35,18.75,4,5,23,23,13,16,,4,2.2,2,0,,,,,,,,
2017-10-07,23.8,19.29,19.95,16.1,28,,96,82,78.5,61,17.7,16,15.8,14,22,11.46,13,4,35,19,101.59,101.1,101.02,100.46,99.91,99.43,99.36,98.81,16100,14845.8,9050,2000,3.2,2.4,2.4,1.6,0,2,14.9,12.9,9.9,5.4,,,,07:20:00,18:46:00,11.43,7.33,18.77,4,4,26,26,15,15,,4,3,2,0,,,,,,,,
2017-10-06,18.8,15.28,15.45,12.1,,,91,79.6,76.5,62,13.9,11.7,11.5,9.1,11,5.29,5.5,0,,,101.9,101.79,101.78,101.66,100.21,100.1,100.1,99.98,16100,16100,16100,16100,2.5,1.8,1.8,1,2.5,0,10.4,8.4,5.5,1.2,,,,07:19:00,18:48:00,11.48,7.32,18.8,3,3,20,20,15,15,,4,3.8,3,2,,,,,,,,
2017-10-05,22.1,14.65,14.65,7.2,,,96,68.1,64,32,11,8,7.2,3.5,28,10.33,14,0,41,26,102.13,101.93,101.89,101.66,100.44,100.24,100.21,99.98,16100,16100,16100,16100,4.1,2,2.5,1,3.4,0,9.7,7.7,4.7,0,,,,07:18:00,18:50:00,11.53,7.3,18.83,4,4,21,22,11,13,,4,1.1,2,0,,,,,,,,
2017-10-04,24,18.55,16.85,9.7,30,,92,76.6,77.5,63,18,14.3,14.1,10.1,26,14.75,13,0,46,32,102.69,102.17,102.18,101.67,100.99,100.49,100.49,100,16100,15229.2,11250,6400,2.9,2.4,2.2,1.5,1.1,0,11.8,9.8,6.8,0.5,,,,07:16:00,18:52:00,11.6,7.27,18.87,,,25,26,8,15,,4,2.8,2,0,,,,,,,,
2017-10-03,21.8,15.7,15.7,9.6,,,95,77.3,73,51,13.2,11.5,11.2,9.1,18,8.62,9,0,28,20,103.18,102.97,102.96,102.74,101.47,101.27,101.26,101.04,16100,16100,16100,16100,3.6,2.5,2.6,1.6,2.3,0,10.7,8.7,5.7,0,,,,07:15:00,18:53:00,11.63,7.25,18.88,4,4,24,24,14,15,,0,0,0,0,,,,,,,,
2017-10-02,18.4,11.6,11.2,4,,,97,74.5,72,47,10.4,6.8,7,3.6,17,11.83,11,5,28,15,103.08,102.95,102.92,102.76,101.36,101.23,101.2,101.04,16100,16100,16100,16100,3.6,2.2,2.5,1.3,6.8,0,6.2,4.2,1.2,0,,,,07:14:00,18:55:00,11.68,7.23,18.92,5,5,20,20,9,9,,2,0.2,1,0,,,,,,,,
2017-10-01,16.4,9.55,9.6,2.8,,,96,72.7,70.5,45,5.6,4.3,4,2.3,13,6.21,8.5,4,,,103.08,102.88,102.87,102.66,101.35,101.16,101.14,100.94,16100,15633.3,12900,9700,2.7,1.7,1.8,1,8.4,0,4.6,2.6,0,0,,,,07:13:00,18:57:00,11.73,7.22,18.95,5,5,18,18,6,6,,0,0,0,0,,,,,,,,
2017-09-30,14.3,9.32,9.35,4.4,,,90,69.5,66.5,43,5.8,3.5,3.6,1.5,24,13.83,12,0,35,33,103.01,102.79,102.6,102.19,101.28,101.07,100.88,100.48,16100,14162.5,10450,4800,1.6,1.2,1.3,1,8.7,0,4.3,2.4,0,0,,,,07:12:00,18:59:00,11.78,7.2,18.98,5,5,15,15,3,4,,4,0.8,2,0,,,,,,,,
2017-09-29,15.2,9.29,9.44,3.7,,,93,85.3,82,71,12,6.9,7.5,3,30,13.25,17,4,44,36,102.09,101.66,101.64,101.19,100.39,99.97,99.94,99.5,16100,15095.8,11250,6400,2.4,1.6,1.8,1.2,8.6,0,4.4,2.4,0,8.4,,,,07:11:00,19:01:00,11.83,7.18,19.02,,,16,16,6,6,,4,2.7,2,0,,,,,,,,
2017-09-28,17.1,13.2,11.15,5.2,,,83,62.6,65.5,48,8.7,6,6.6,4.5,28,15,16.5,5,44,31,101.91,101.7,101.67,101.42,100.21,100.02,99.99,99.76,16100,15833.3,14500,12900,1.8,1.6,1.5,1.2,6.8,0,6.2,4.2,1.1,0,,,,07:09:00,19:02:00,11.88,7.15,19.03,5,5,19,19,6,8,,4,1.8,2,0,,,,,,,,
